iam_role_name,role_subscriber
role-4411,user-2761
role-4411,user-2612
role-4411,user-521
role-4411,user-573
role-4411,user-3344
role-4411,user-191
role-4411,user-3985
role-4411,user-5223
role-4411,user-497
role-4411,user-924
role-4411,user-3085
role-4411,user-1151
role-4411,user-1935
role-4411,user-3764
role-4411,user-2143
role-4411,user-6401
role-4411,user-4530
role-4411,user-2459
role-4411,user-744
role-4411,user-3348
role-4412,#N/A
role-4413,user-3380
role-4413,user-256
role-4413,user-1943
role-4413,user-2670
role-4413,#N/A
role-4414,#N/A
role-4414,user-1114
role-4414,user-384
role-4414,user-3414
role-4415,#N/A
role-4416,#N/A
role-4417,#N/A
role-4417,user-6160
role-4417,user-178
role-4417,user-3850
role-4417,user-3627
role-4417,user-2057
role-4417,user-634
role-4417,user-2204
role-4417,user-3266
role-4417,user-625
role-4417,user-430
role-4417,user-2640
role-4417,user-4067
role-4417,user-3010
role-4417,user-1604
role-4418,#N/A
role-4419,#N/A
role-4420,#N/A
role-4421,#N/A
role-4422,user-3594
role-4422,#N/A
role-4422,user-209
role-4423,user-1878
role-4423,#N/A
role-4423,user-5793
role-4423,user-3594
role-4423,user-1922
role-4423,user-587
role-4423,user-2829
role-4423,user-368
role-4423,user-2742
role-4423,user-2874
role-4423,user-2473
role-4424,user-1878
role-4424,#N/A
role-4424,user-5793
role-4424,user-3594
role-4424,user-1922
role-4424,user-3850
role-4424,user-2937
role-4424,user-587
role-4424,user-3627
role-4424,user-1124
role-4424,user-3617
role-4424,user-2829
role-4424,user-2057
role-4424,user-3379
role-4424,user-368
role-4424,user-2972
role-4424,user-1134
role-4424,user-2678
role-4424,user-2742
role-4424,user-2874
role-4424,user-2967
role-4424,user-1989
role-4424,user-2473
role-4425,user-3981
role-4425,#N/A
role-4425,user-5393
role-4425,user-5290
role-4425,user-4200
role-4425,user-3390
role-4425,user-3662
role-4425,user-2016
role-4426,user-3662
role-4426,user-924
role-4427,user-2343
role-4427,#N/A
role-4427,user-5958
role-4427,user-5921
role-4427,user-6320
role-4427,user-6018
role-4427,user-5866
role-4427,user-5963
role-4427,user-7073
role-4427,user-5157
role-4427,user-2910
role-4427,user-2181
role-4427,user-779
role-4427,user-5393
role-4427,user-4303
role-4427,user-5290
role-4427,user-3259
role-4427,user-3114
role-4427,user-3908
role-4427,user-3448
role-4427,user-3872
role-4427,user-5383
role-4427,user-2962
role-4427,user-87
role-4427,user-331
role-4427,user-4200
role-4427,user-985
role-4427,user-1017
role-4427,user-3390
role-4427,user-1896
role-4427,user-2170
role-4427,user-128
role-4427,user-6229
role-4427,user-5868
role-4427,user-2567
role-4427,user-1159
role-4427,user-3
role-4427,user-2801
role-4427,user-6225
role-4427,user-8
role-4427,user-2272
role-4427,user-48
role-4427,user-6211
role-4427,user-924
role-4427,user-764
role-4427,user-3186
role-4427,user-96
role-4427,user-3733
role-4427,user-257
role-4427,user-493
role-4427,user-3662
role-4427,user-225
role-4427,user-3789
role-4427,user-1966
role-4427,user-1225
role-4427,user-4195
role-4427,user-3778
role-4427,user-2016
role-4427,user-3403
role-4427,user-3070
role-4427,user-712
role-4427,user-2012
role-4427,user-1819
role-4427,user-3722
role-4427,user-6242
role-4427,user-3326
role-4427,user-1948
role-4427,user-2531
role-4427,user-4393
role-4427,user-2883
role-4427,user-3981
role-4427,user-2232
role-4428,#N/A
role-4429,#N/A
role-4430,#N/A
role-4431,#N/A
role-4432,#N/A
role-4433,#N/A
role-4434,user-1160
role-4434,user-5924
role-4435,user-2422
role-4435,#N/A
role-4435,user-6239
role-4435,user-6363
role-4435,user-5924
role-4435,user-460
role-4435,user-619
role-4435,user-873
role-4435,user-1160
role-4435,user-1217
role-4435,user-1588
role-4435,user-5555
role-4435,user-2434
role-4435,user-3344
role-4435,user-5547
role-4435,user-191
role-4435,user-2918
role-4435,user-1185
role-4435,user-4332
role-4435,user-5321
role-4435,user-334
role-4435,user-788
role-4435,user-4582
role-4435,user-3507
role-4435,user-5561
role-4435,user-3691
role-4435,user-2850
role-4435,user-991
role-4435,user-2758
role-4435,user-2497
role-4435,user-1165
role-4435,user-2859
role-4435,user-3362
role-4435,user-4668
role-4435,user-5020
role-4435,user-3698
role-4436,user-2422
role-4436,user-1588
role-4436,user-5321
role-4436,user-2850
role-4436,user-2758
role-4436,#N/A
role-4436,user-1165
role-4437,user-3328
role-4438,user-3328
role-4438,#N/A
role-4438,user-243
role-4438,user-5007
role-4438,user-2351
role-4438,user-1634
role-4438,user-5077
role-4438,user-1319
role-4439,user-3328
role-4439,#N/A
role-4439,user-243
role-4439,user-5007
role-4439,user-2351
role-4439,user-1634
role-4439,user-5077
role-4439,user-1319
role-4440,user-5427
role-4440,user-2210
role-4440,user-3187
role-4440,#N/A
role-4440,user-1559
role-4441,#N/A
role-4441,user-1434
role-4441,user-4372
role-4441,user-178
role-4441,user-3254
role-4441,user-654
role-4441,user-2751
role-4441,user-1532
role-4441,user-3726
role-4441,user-4897
role-4441,user-3187
role-4441,user-5719
role-4441,user-4154
role-4441,user-4343
role-4441,user-4074
role-4441,user-1993
role-4441,user-1154
role-4441,user-4938
role-4441,user-943
role-4441,user-2789
role-4441,user-469
role-4441,user-6464
role-4441,user-4913
role-4441,user-6823
role-4441,user-5735
role-4441,user-1129
role-4441,user-3033
role-4441,user-290
role-4441,user-86
role-4441,user-1507
role-4441,user-5014
role-4441,user-4933
role-4441,user-1618
role-4441,user-4884
role-4441,user-27
role-4441,user-418
role-4441,user-2558
role-4441,user-4067
role-4441,user-1559
role-4441,user-653
role-4441,user-3316
role-4441,user-6866
role-4441,user-3590
role-4441,user-3684
role-4441,user-5427
role-4441,user-4102
role-4441,user-5140
role-4441,user-6531
role-4441,user-3783
role-4442,#N/A
role-4442,user-6693
role-4442,user-6053
role-4442,user-5771
role-4442,user-6439
role-4442,user-5979
role-4442,user-2516
role-4442,user-1960
role-4442,user-1434
role-4442,user-6545
role-4442,user-2769
role-4442,user-6406
role-4442,user-1869
role-4442,user-5503
role-4442,user-4372
role-4442,user-4650
role-4442,user-178
role-4442,user-659
role-4442,user-3500
role-4442,user-6380
role-4442,user-2852
role-4442,user-3942
role-4442,user-3474
role-4442,user-376
role-4442,user-3781
role-4443,user-2917
role-4444,#N/A
role-4445,user-3979
role-4445,#N/A
role-4445,user-834
role-4446,#N/A
role-4447,#N/A
role-4448,#N/A
role-4448,user-4247
role-4449,#N/A
role-4450,#N/A
role-4451,user-4117
role-4451,user-6598
role-4452,#N/A
role-4453,#N/A
role-4454,#N/A
role-4455,#N/A
role-4456,#N/A
role-4457,#N/A
role-4458,#N/A
role-4459,#N/A
role-4460,#N/A
role-4461,#N/A
role-4461,user-1676
role-4462,user-1676
role-4463,#N/A
role-4463,user-5642
role-4463,user-1676
role-4464,user-6279
role-4465,user-3855
role-4465,#N/A
role-4465,user-460
role-4465,user-5358
role-4465,user-4315
role-4466,#N/A
role-4466,user-3414
role-4467,#N/A
role-4468,#N/A
role-4469,#N/A
role-4470,#N/A
role-4471,#N/A
role-4472,#N/A
role-4473,user-3663
role-4473,user-786
role-4474,#N/A
role-4475,#N/A
role-4476,#N/A
role-4477,#N/A
role-4478,#N/A
role-4479,user-4934
role-4479,user-4883
role-4479,user-330
role-4479,user-3762
role-4480,user-2138
role-4480,user-5437
role-4480,user-378
role-4481,user-1367
role-4482,user-1367
role-4483,user-1367
role-4484,user-2968
role-4485,user-2968
role-4486,#N/A
role-4487,#N/A
role-4488,#N/A
role-4489,#N/A
role-4490,#N/A
role-4490,user-5642
role-4490,user-1202
role-4490,user-28
role-4491,user-2343
role-4491,#N/A
role-4491,user-5944
role-4492,#N/A
role-4493,#N/A
role-4494,#N/A
role-4495,user-4553
role-4496,#N/A
role-4496,user-2953
role-4496,user-4553
role-4497,#N/A
role-4497,user-3640
role-4497,user-2223
role-4497,user-4729
role-4497,user-5115
role-4497,user-1000
role-4498,user-3661
role-4498,user-1810
role-4498,user-1644
role-4498,user-2436
role-4498,user-3471
role-4499,#N/A
role-4499,user-6359
role-4499,user-1869
role-4499,user-2455
role-4499,user-2036
role-4499,user-2377
role-4499,user-939
role-4499,user-3647
role-4499,user-2604
role-4499,user-3049
role-4499,user-3978
role-4499,user-2168
role-4499,user-5359
role-4499,user-4609
role-4499,user-1810
role-4499,user-5854
role-4499,user-1644
role-4499,user-5489
role-4499,user-5582
role-4499,user-2369
role-4499,user-4662
role-4499,user-2436
role-4499,user-2859
role-4500,user-3471
role-4500,#N/A
role-4500,user-4609
role-4500,user-1810
role-4500,user-2436
role-4501,#N/A
role-4502,#N/A
role-4503,#N/A
role-4504,user-304
role-4504,#N/A
role-4504,user-6336
role-4504,user-5846
role-4504,user-2632
role-4504,user-1185
role-4504,user-3612
role-4504,user-2594
role-4504,user-913
role-4505,#N/A
role-4505,user-6336
role-4505,user-5846
role-4505,user-3297
role-4505,user-3998
role-4505,user-2632
role-4505,user-2604
role-4505,user-1185
role-4505,user-3550
role-4505,user-3612
role-4505,user-2594
role-4505,user-913
role-4505,user-3616
role-4505,user-5115
role-4505,user-4434
role-4505,user-3079
role-4505,user-304
role-4505,user-2743
role-4505,user-2672
role-4505,user-1000
role-4505,user-2392
role-4506,#N/A
role-4506,user-6336
role-4506,user-5846
role-4506,user-3297
role-4506,user-2888
role-4506,user-3640
role-4506,user-2632
role-4506,user-1078
role-4506,user-4204
role-4506,user-2604
role-4506,user-3776
role-4506,user-3440
role-4506,user-1185
role-4506,user-3550
role-4506,user-3612
role-4506,user-2594
role-4506,user-913
role-4506,user-3616
role-4506,user-1826
role-4506,user-1442
role-4506,user-5115
role-4506,user-4764
role-4506,user-4434
role-4506,user-3224
role-4506,user-304
role-4506,user-4865
role-4506,user-2743
role-4506,user-5854
role-4506,user-399
role-4506,user-687
role-4506,user-2672
role-4506,user-1000
role-4506,user-3359
role-4506,user-2392
role-4506,user-1507
role-4507,user-5854
role-4508,#N/A
role-4508,user-5854
role-4509,#N/A
role-4509,user-5854
role-4510,#N/A
role-4511,#N/A
role-4512,#N/A
role-4513,#N/A
role-4514,#N/A
role-4515,#N/A
role-4516,#N/A
role-4517,user-71
role-4517,#N/A
role-4518,#N/A
role-4519,#N/A
role-4520,user-2548
role-4520,user-4200
role-4520,user-1729
role-4521,user-4200
role-4522,user-83
role-4522,user-3512
role-4523,user-3674
role-4523,#N/A
role-4523,user-2937
role-4523,user-505
role-4523,user-307
role-4524,user-83
role-4524,#N/A
role-4524,user-4395
role-4524,user-5357
role-4524,user-662
role-4524,user-3512
role-4524,user-1668
role-4524,user-2937
role-4524,user-5353
role-4524,user-904
role-4524,user-505
role-4524,user-307
role-4524,user-5464
role-4524,user-3674
role-4524,user-3700
role-4524,user-2166
role-4524,user-2795
role-4525,user-495
role-4525,user-6344
role-4525,#N/A
role-4525,user-4912
role-4525,user-1658
role-4526,user-2602
role-4526,#N/A
role-4526,user-4912
role-4526,user-613
role-4526,user-3580
role-4526,user-1658
role-4527,user-2602
role-4527,#N/A
role-4527,user-4912
role-4527,user-1658
role-4528,#N/A
role-4529,#N/A
role-4530,#N/A
role-4531,#N/A
role-4532,#N/A
role-4533,#N/A
role-4534,#N/A
role-4534,user-4912
role-4535,user-3023
role-4535,user-6344
role-4535,#N/A
role-4535,user-1434
role-4535,user-5503
role-4535,user-4372
role-4535,user-5302
role-4535,user-4912
role-4535,user-4934
role-4535,user-5599
role-4535,user-5434
role-4535,user-3580
role-4535,user-1658
role-4535,user-495
role-4535,user-5510
role-4535,user-5090
role-4535,user-1969
role-4535,user-5138
role-4535,user-1796
role-4535,user-4849
role-4535,user-4184
role-4535,user-4764
role-4535,user-5464
role-4535,user-1749
role-4535,user-3851
role-4535,user-992
role-4535,user-4913
role-4535,user-5854
role-4535,user-4750
role-4535,user-1054
role-4535,user-2602
role-4535,user-4145
role-4535,user-1275
role-4535,user-2162
role-4535,user-2003
role-4535,user-3727
role-4535,user-3866
role-4535,user-4753
role-4536,#N/A
role-4536,user-6053
role-4536,user-5415
role-4536,user-1434
role-4536,user-2769
role-4536,user-6406
role-4536,user-1869
role-4536,user-5503
role-4536,user-4372
role-4536,user-178
role-4536,user-4912
role-4536,user-4244
role-4536,user-2604
role-4536,user-3781
role-4536,user-6121
role-4536,user-5599
role-4536,user-5461
role-4536,user-2057
role-4536,user-4154
role-4536,user-4678
role-4536,user-5128
role-4536,user-4498
role-4536,user-1658
role-4536,user-495
role-4536,user-5510
role-4536,user-6906
role-4536,user-2582
role-4536,user-3266
role-4536,user-5090
role-4536,user-1969
role-4536,user-4719
role-4536,user-1796
role-4536,user-430
role-4536,user-3763
role-4536,user-4764
role-4536,user-5359
role-4536,user-4749
role-4536,user-5068
role-4536,user-5466
role-4536,user-4913
role-4536,user-5854
role-4536,user-1054
role-4536,user-2602
role-4536,user-83
role-4536,user-1507
role-4536,user-4145
role-4536,user-1275
role-4536,user-2162
role-4536,user-4884
role-4536,user-1989
role-4536,user-3316
role-4536,user-5487
role-4536,user-5427
role-4537,#N/A
role-4538,#N/A
role-4539,#N/A
role-4540,user-347
role-4540,user-6545
role-4541,#N/A
role-4541,user-6693
role-4541,user-6545
role-4541,user-347
role-4541,user-2817
role-4541,user-4416
role-4542,user-1817
role-4542,user-6693
role-4542,user-6545
role-4542,user-347
role-4542,user-2817
role-4542,user-4416
role-4542,user-2169
role-4542,#N/A
role-4542,user-4794
role-4542,user-5463
role-4542,user-4635
role-4542,user-3745
role-4543,#N/A
role-4544,#N/A
role-4545,#N/A
role-4546,#N/A
role-4547,#N/A
role-4548,user-5555
role-4549,#N/A
role-4550,#N/A
role-4551,#N/A
role-4552,#N/A
role-4553,#N/A
role-4554,#N/A
role-4555,user-6259
role-4555,user-6260
role-4555,user-6256
role-4556,#N/A
role-4557,user-6256
role-4557,user-6260
role-4558,#N/A
role-4558,user-2016
role-4559,user-2016
role-4560,#N/A
role-4560,user-1159
role-4560,user-5305
role-4560,user-5821
role-4560,user-1966
role-4560,user-2056
role-4560,user-3981
role-4561,#N/A
role-4562,user-2631
role-4562,#N/A
role-4563,#N/A
role-4563,user-5359
role-4564,user-5083
role-4565,user-5083
role-4566,user-5083
role-4566,user-1391
role-4567,user-5467
role-4567,#N/A
role-4568,user-5559
role-4568,user-5467
role-4568,user-1593
role-4569,user-5559
role-4569,#N/A
role-4569,user-5467
role-4569,user-1593
role-4570,user-2768
role-4571,user-550
role-4571,user-1022
role-4571,user-333
role-4571,#N/A
role-4571,user-3543
role-4571,user-2548
role-4571,user-2670
role-4571,user-3482
role-4571,user-788
role-4571,user-1793
role-4571,user-4957
role-4571,user-991
role-4571,user-3279
role-4571,user-3414
role-4571,user-690
role-4572,#N/A
role-4573,#N/A
role-4574,#N/A
role-4575,#N/A
role-4576,#N/A
role-4577,#N/A
role-4578,user-28
role-4579,user-3083
role-4579,#N/A
role-4579,user-5899
role-4579,user-5882
role-4579,user-6172
role-4579,user-5393
role-4579,user-3908
role-4579,user-6229
role-4579,user-543
role-4579,user-4174
role-4580,#N/A
role-4581,#N/A
role-4582,#N/A
role-4583,#N/A
role-4584,user-114
role-4584,#N/A
role-4584,user-6320
role-4584,user-6027
role-4584,user-5393
role-4584,user-3908
role-4584,user-5678
role-4584,user-1092
role-4584,user-2325
role-4584,user-6229
role-4584,user-5868
role-4584,user-1948
role-4585,user-1946
role-4585,user-6077
role-4585,user-6000
role-4586,user-347
role-4586,user-6077
role-4586,user-6000
role-4586,user-1946
role-4587,user-1946
role-4587,user-6077
role-4587,user-6000
role-4588,#N/A
role-4589,user-271
role-4590,user-2572
role-4590,user-5198
role-4590,user-3114
role-4590,user-1943
role-4590,user-2325
role-4590,user-3957
role-4590,user-4661
role-4590,user-143
role-4590,user-2408
role-4590,user-606
role-4590,user-5323
role-4590,user-257
role-4590,user-1380
role-4590,user-1225
role-4590,user-3778
role-4590,user-220
role-4590,user-957
role-4590,user-1343
role-4590,user-4969
role-4590,user-4748
role-4590,user-2668
role-4590,user-410
role-4590,user-271
role-4590,user-114
role-4591,#N/A
role-4592,#N/A
role-4593,#N/A
role-4594,user-4528
